Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,113.8318,-22.2405
Pomacanthus semicirculatus,113.96041,-21.91142
Pomacanthus semicirculatus,113.8299,-22.2413
Pomacanthus semicirculatus,113.8453,-22.2031
Pomacanthus semicirculatus,113.8429,-22.2039
Pomacanthus semicirculatus,113.8449,-22.1933
Pomacanthus semicirculatus,113.79162,-22.29764
Pomacanthus semicirculatus,113.8776,-22.1058
Pomacanthus semicirculatus,113.84836,-22.20097
Pomacanthus semicirculatus,113.95728,-21.91648
Pomacanthus semicirculatus,113.8858,-22.0928
Pomacanthus semicirculatus,113.61357,-22.63925
Pomacanthus semicirculatus,113.68598,-22.48325
Pomacanthus semicirculatus,113.94312,-21.9012
Pomacanthus semicirculatus,113.9648,-21.9102
Pomacanthus semicirculatus,113.94831,-21.90204
Pomacanthus semicirculatus,113.8282,-22.2356
Pomacanthus semicirculatus,113.78796,-22.29185
Pomacanthus semicirculatus,113.96774,-21.90998
Pomacanthus semicirculatus,113.9549,-21.9107
Pomacanthus semicirculatus,113.8481,-22.1934
Pomacanthus semicirculatus,113.88054,-22.10376
Pomacanthus semicirculatus,113.83109,-22.20846
Pomacanthus semicirculatus,113.82491,-22.09206
Pomacanthus semicirculatus,113.84143,-22.21248
Pomacanthus semicirculatus,113.8299,-22.24256
Pomacanthus semicirculatus,113.8773,-22.1094
Pomacanthus semicirculatus,113.61391,-22.63421
Pomacanthus semicirculatus,113.9631,-21.9133
Pomacanthus semicirculatus,113.83287,-22.24484
Pomacanthus semicirculatus,113.8845,-22.0919
Pomacanthus semicirculatus,113.8531,-22.1952
Pomacanthus semicirculatus,113.96495,-21.9113
Pomacanthus semicirculatus,113.849,-22.194
Pomacanthus semicirculatus,113.79916,-22.27818
Pomacanthus semicirculatus,113.8458,-22.19487
Pomacanthus semicirculatus,113.83025,-22.23575
Pomacanthus semicirculatus,113.82829,-22.25345
Pomacanthus semicirculatus,113.64333,-22.48475
Pomacanthus semicirculatus,113.9583,-21.9085
Pomacanthus semicirculatus,113.9645,-21.9118
